irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
5824|NEWHM : G74.88|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidostrobus variabilis Lindley and Hutton, collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Tynemouth, Tyne and Wear (NE England). Well defined branches and foliage.|Club Mosses reproduced using spores that formed in cases called sporangia, which were often arranged spirally in a cone (strobilus). This fossils shows parts of the outside and sections of two cones that formed at the end of leafy shoots. Cones are identified by the type of spores that they contain. Male spores were free swimming and water was therefore needed for fertilisation. This was provided either by the humid conditions or standing bodies of water in the tropical rain forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||||UK, England, Tyne and Wear (NE England), Tynemouth|||||||||1
5840|NEWHM : G75.04|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron sp., collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age. Very well preserved section of trunk showing leaf-scars.|The regular pattern of diamond-shaped marks on this Club Moss trunk fragment are the leaf cushions of scale leaves that covered the trunk. Club Mosses could grow as tall as 40 metres, and looked like tall trees, with a crown of dense leafy branches at the very top of the trunk. Modern quillworts eventually evolved from some of the smaller clubmosses that survived. Fossils of Lepidodendron have a distinctive diamond-shaped pattern that is made up of leaf cushions, where leaves were shed from the trunk and branches. It is a common fossil in local rocks from the Coal Measures.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||no data||[irn: 1108]|||||||||1
5842|NEWHM : G75.06|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Calamites sp., collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Wide Open Quarry, Wide Open (near Newcastle), Tyne and Wear (NE England). Collected by J. Robson. Pith cast in sandstone, ribs very fine up to 1mm broad, nodes slightly constricted, internodes longer than broad, about 50mm broad, one elliptical branch scar 20 mm by 10 mm.|This round, jointed stem is part of a horsetail tree called Calamites, that grew up to 10m tall in the Carboniferous rain forest. They were common plants that often formed thickets along the edges of rivers and lakes. Their leaves were attached to the closely spaced joints in the stem. They reproduced from spores that grew in cases (sporangia) arranged in cones attached to the tips of stems.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||Robson, J.||UK, England, Tyne and Wear, Newcastle upon Tyne (nr.)|Wideopen Quarry||||||||1
5845|NEWHM : G75.09|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (fern), Bothrodendron punctatum Lindley and Hutton, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Bensham Seam of Late Carboniferous, Westphalian, Duckmantian age from Jarrow, Tyne and Wear (NE England). Collected by W. Hutton.|This fossil shows the scar where a branch was attached directly to the stem of a club moss tree. Club Mosses grew in a different way to present day trees and some reached a height of more than 30 metres in 10 to 15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Bensham Seam|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|||||||||1
5864|NEWHM : G75.28|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Portion of small branch which divides into two branchlets, the one on the left bare, the other with long leaves attached.|||||Lycophyta Lycopsida Lepidodendrales Lepidodendraceae Lycopodiaceae|Lycophyta & Lycopsida & Lepidodendrales & Lepidodendraceae & Lycopodiaceae : : : : Lycophyta||Hutton, W.||UK, England, Tyne and Wear, Jarrow|||||||||5
5900|NEWHM : G75.64|Natural Sciences|Palaeobiology|Palaeobotany|2|fossil plant||2 specimens the other has the MISCN 91b, 7b, original Hutton name Pecopteris heterophylla also with Pecopteris Mantelli written on the label, together the 2 specimens make up a large portion of frond.||Carboniferous||Low Main Seam & Coal Measures Formation (Middle)|Pteridophyta Gymnospermopsida Pteridospermales Medullosaceae|Pteridophyta & Gymnospermopsida & Pteridospermales & Medullosaceae : : : : Pteridophyta||Hutton, W.||UK, England, Tyne and Wear, Felling|||||||||4
5916|NEWHM : G75.80|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Neuropteris gigantea, collected from the Coal Measures Group of Late Carboniferous, Westphalian age from Benwell Brickyard, Newcastle upon Tyne, Tyne and Wear (NE England). Collected by Pease, 1908. Two halves of a nodule on a glass plate, ten alternating pinnules and a large rhomboidal terminal pinnule, pinnules oblong to oval, broad at base, tapering at apex and curving slightly upwards.|This leaf is preserved in a clay-ironstone nodule and was part of the foliage of a seed fern, the first type of plants to use seeds for reproduction. Seed ferns evolved in the Late Devonian period. They were an important part of coal forests and grew as shrubs, scrambling creepers and trees up to 10m tall. They usually grew in drier areas above the flood plain of rivers, such as the raised banks of river channels.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Group & Coal Measures Formation (Middle)|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Pease|1908|UK, England, Tyne and Wear, Newcastle upon Tyne|Benwell Brickyard||||||||2
5922|NEWHM : G75.86|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Jos Taylor. Collected from Shiremoor, Tyne and Wear|||||Plantae Pteridophyta|Plantae & Pteridophyta : : : :||Taylor, Jos||UK, England, Tyne and Wear, Shiremoor|||||||||1
5931|NEWHM : G75.96|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss) Lepidodendron sp., collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age.|The specimen is a cast of part of a Club Moss trunk that was made when it was buried in fine sand. The regular diamond shaped markings are the leaf cushions of scale leaves that were attached directly to its trunk are now well preserved in sandstone. Club Mosses could grow as tall as 40 metres, and looked like tall trees, with a crown of dense leafy branches at the very top of the trunk. Fossils of Lepidodendron have a distinctive diamond-shaped pattern that is made up of leaf cushions, where leaves were shed from the trunk and branches.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||no data||[irn: 1108]|||||||||1
5946|NEWHM : G76.09|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected from the Northumberland and Durham Coalfield|||||Plantae Pteridophyta|Plantae & Pteridophyta : : : :||||UK, England, Northumberland and Durham Coalfield|||12.8|9.7|4.4||||2
5953|NEWHM : G76.16|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Very well defined section of trunk showing leaf-scars.|||||Lycophyta Lycopsida Lepidodendrales Lepidodendraceae Lycopodiaceae|Lycophyta & Lycopsida & Lepidodendrales & Lepidodendraceae & Lycopodiaceae : : : : Lycophyta||Duff|1886|UK, England, Co. Durham, Bishop Auckland|||||||||3
5957|NEWHM : G76.20|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron sp., collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Collected by Calvert.|The specimen is a fragment of the trunk of a Club Moss with some of the original bark preserved as coal. Club Mosses could grow as tall as 40 metres, and looked like tall trees, with a crown of dense leafy branches at the very top of the trunk. Modern quillworts eventually evolved from some of the smaller clubmosses that survived. Fossils of Lepidodendron have a distinctive diamond-shaped pattern that is made up of leaf cushions, where leaves were shed from the trunk and branches. It is a common fossil in local rocks from the Coal Measures.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Calvert||[irn: 1108]|||||||||1
5985|NEWHM : G76.49|Natural Sciences|Palaeobiology|Palaeobotany|2|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria sp., collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Cullercoats, Tynemouth (railway cutting), Tyne and Wear (NE England). Section of trunk, showing leaf-scars, preserved in gannister.|The specimen is a cast of part of a Club Moss trunk that was made when it was buried in fine sand. The regular markings are scars where grass-like leaves were attached directly to its trunk. In Sigillaria these leaf scars are arranged in columns. Club Mosses grew in a different way to present day trees and reached a height of more than 30 metres in 10 to 15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||no data||UK, England, Tyne and Wear (NE England), Tynemouth (railway cutting), Cullercoats|||||||||1
5998|NEWHM : G76.62|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Ulodendron majus, collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Throckley Fell, Throckley near Newcastle, Northumberland (NE England). Branch-scar.|The specimen is a branch scar from a Club Moss stem. The scar marks the position where a branch was attached directly to the stem. Club Mosses could grow as tall as 40 metres, and looked like tall trees, with a crown of dense leafy branches at the very top of the trunk. Modern quillworts eventually evolved from some of the smaller clubmosses that survived. It is a common fossil in local rocks from the Coal Measures.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||no data||UK, England, Northumberland, Newcastle upon Tyne (nr.), Throckley, Throckley Fell|||||||||1
6008|NEWHM : G76.83|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Root Plant|Specimen of a fossil plant (root), Stigmaria sp., collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Bensham Seam of Late Carboniferous, Westphalian, Duckmantian age from Shiremoor, North Tyneside, Tyne and Wear (NE England). Collected by Joseph Taylor. Rhizophore showing rootlet scars.|The roots of Club Mosses show very little variation and are all known as Stigmaria. The specimen is a section of a rhizophore (main root) with numerous small pits where slender rootlets (rhizoids) were attached to it. Such fossils are often mistaken for the bodies of animals, such as snakes.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Bensham Seam|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Taylor, Joseph||UK, England, Tyne and Wear (NE England) (North Tyneside), Shiremoor|||||||||1
6025|NEWHM : G77.00|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Root Stock|Specimen of a fossil plant (root), Stigmaria sp., collected from the Upper Limestone Group (?) of Late Carboniferous, Namurian (?) age from near Edmondbyers, Co Durham (NE England). Collected by Rev W. Featherstonhaugh, 30th May 1894. Rhizophore, preserved in sandstone, showing rootlet scars and with excentrically placed pith cavity.|Stigmaria is the name given to the roots of large, tree like clubmosses that lived in the Carboniferous Coal Measure forests 300 million years ago. The roots are covered by a regular pattern of circular or oval pits, made by rootlets. These plants, which grew up to 40 metres in height, are called Lepidodendron. The upper parts of the trunks have a distinctive diamond shaped pattern covering their surfaces, which is formed where leaves that grew from the surface of the trunk have fallen away, leaving a scar.|Carboniferous (Late ?) & Namurian (?) / 315 - 327 my||Limestone Group (Upper ?)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Featherstonhaugh, Reverend W.|1894-05-30|UK, England, Co. Durham (NE England), Edmundbyers (nr.)|||||||||1
6040|NEWHM : G77.15|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant|||||Plantae Lycopoda|Plantae & Lycopoda : : : :||||No Information|||||||||1
6072|NEWHM : G77.49|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant|||||Plantae Lycopodophyta Lycopodiales|Plantae & Lycopodophyta & Lycopodiales : : : :||||No Information|||||||||1
6091|NEWHM : G90.30|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Section of trunk, showing leaf-scars, embedded in a block of wood and cracked across diagonally.|||||Sigillariaceae|Sigillariaceae : Sigillariaceae : Lepidodendrales : : Lycopodiophyta||||unknown|||||||||1
6093|NEWHM : G90.32|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern) Trigonocarpus sp., collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Walker Terrace Quarry, Gateshead, Tyne and Wear (NE England). Collected by W.D. Dinning.||Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313Ma for Duckmantian, from Woodcock and Strachan (2000), Fig 14.1||Coal Measures Formation (Middle)|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Gateshead|Walker Terrace Quarry||||||||1
6094|NEWHM : G90.32.1|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Trigonocarpus sp, collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Walker Terrace Quarry, Gateshead, Tyne and Wear (NE England). Collected by W.D. Dinning.|These single fossil seeds are from an extinct tree fern and are all known as Trigonocarpus. The seeds were female and attached to leaves. They were large oval shaped structures and some grew more than 10cm long. The seeds were fertilised by male pollen that was shed into the air and carried by the wind. They were important plants in the Carboniferous coal forests and usually grew on raised river banks.|Carboniferous (Late) & Westphalian & Duckmantian||Coal Measures Formation (Middle)|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Gateshead|Walker Terrace Quarry||||||||1
6096|NEWHM : G90.32.3|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Conifer|Specimen of a fossil plant (conifer), Sternbergia sp., collected from the Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Walker Terrace Quarry, Gateshead, Tyne and Wear (NE England). Collected by W.D. Dinning.|The stems and roots of some conifers contained soft pith in the centre that quickly rotted away when the plant died. This formed a hollow mould that was later filled with fine sand to create a cast of the inside of the stem. These pith casts are all known as Sternbergia. The tube-like pith casts are about 1 cm in diameter and have closely spaced ridges around them.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Formation (Middle)|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Gateshead|Walker Terrace Quarry||||||||1
6135|NEWHM : G90.70|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||'fragment of branch up to 10mm broad and longitudinally striated, also a fragment of cone probably of the type Calamostachys this species is described by Lindley & Hutton as a fertile spike or fructification'.|||||Sphenophyta Sphenopsida Equisetales Calamitaceae|Sphenophyta & Sphenopsida & Equisetales & Calamitaceae : : : :||Hutton, W.||UK, England, Tyne and Wear, Jarrow|||||||||1
6156|NEWHM : G90.91|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Trigonocarpus noeggerathi, collected from the Lower Similis - Pulchra Zone, Middle Coal Measures, Bensham Seam of Late Carboniferous, Westphalian, Duckmantian age from Jarrow, Tyne and Wear (NE England). Collected by W. Hutton.|This large single leaf of Noeggerathia has closely spaced veins. The plant that it comes from belongs to a group known Progymnosperms. The group is considered to be the ancestor of the other seed bearing plant groups and became extinct in the Carboniferous. The specimen was collected by William Hutton a pioneer researcher of fossil plants who for a time was based in Newcastle and an author of The Fossil Flora of Great Britain published in 1834.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Lower Similis - Pulchra Zone|Coal Measures Formation (Middle) & Bensham Seam|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|||||||||1
6161|NEWHM : G90.96|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria sp., collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Collected by Rev G.C. Abbs. Section of trunk showing paired parichnos scars.|The specimen is a piece of the trunk of a Club Moss tree. The pattern of markings are scars where grass-like leaves were attached to the trunk. In Sigillaria these leaf scars are arranged in columns and in this specimen occur in pairs. Club Mosses grew in a different way to present day trees and reached a height of more than 30 metres in 10 to 15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Abbs, Reverend G. C.||[irn: 1108]|||||||||1
6180|NEWHM : G91.15|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Front and back of specimen covered with fragments of foliage, front shows a tripinnate fragment of frond, oval lateral pinnules and may have larger rhomboidal terminal pinnules.|||||Pteridophyta Gymnospermopsida Pteridospermales Medullosaceae|Pteridophyta & Gymnospermopsida & Pteridospermales & Medullosaceae : : : : Pteridophyta||Abbs, G. C.|||||||||||1
6192|NEWHM : G91.27|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Original Hutton name S. latifolia, leaf stalk with alternately branching pinnules made up of rounded lobes with constricted bases and radiating veining.|||||Pteridophyta Filicopsida? Gymnospermopsida Pteridospermales Lyginopterid|Pteridophyta & Filicopsida? & Gymnospermopsida & Pteridospermales & Lyginopteridaceae : : : : Pteridophyta||Hutton, W.||UK, England, Tyne and Wear, Jarrow|||||||||1
6227|NEWHM : G91.79|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from (?) Jarrow, Tyne and Wear|||||Plantae|Plantae : : : :||Hutton, W.||UK, England, Tyne and Wear, (?)Jarrow|||||||||5
6243|NEWHM : G98.56|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed|Specimen of a fossil plant, Carpolithus conicus, collected from the Cordatum Zone = Serratum Zone, Coral Oolite (Coralline Oolite), Corallian of Late Jurassic, Oxfordian age from North Yorkshire (NE England).|This pointed oval-shaped fossil is a seed. It is from the earliest group of seed plants, the pteridosperms that were common in the Jurassic period (about 170 million years ago) but became extinct in the late Cretaceous period about 70 million years ago. Unusually the seed was found in rocks that were laid down in a sea. It must have been carried to the sea by a river.|Jurassic (Late) & Oxfordian / 154.7 - 156.5 my|Cordatum Zone = Serratum Zone|Coral Oolite (Coralline Oolite) & Corallian|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||no data||UK, England, North Yorkshire (NE England)|||||||||1
6244|NEWHM : G98.57|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed|Specimen of a fossil plant, Carpolithus sp., collected from the Ravenscar Group (?) of Middle (?) Jurassic, Aalenian - Bathonian age.|This pointed oval-shaped fossil is a seed. It is from the earliest group of seed plants, the pteridosperms that were common in the Jurassic period (about 170 million years ago) but became extinct in the late Cretaceous period about 70 million years ago. Like most fossil seeds it was found separated from the parent plant, so the type of pteridosperm is unknown. The seed has kept its shape but none of the original organic material remains.|Jurassic (Middle ?) & Aalenian - Bathonian / 160 - 178 my||Ravenscar Group (?)|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||no data||[irn: 1108]|||||||||1
6267|NEWHM : G131.94|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Neuropteris sp., collected from the Coal Measures Group rocks of Late Carboniferous, Westphalian, Duckmantian age from St Mary's (presumably Island), Whitley Bay, Tyne and Wear (NE England). Collected by M. Clarke, 1978. One single pinnule on back, on front a pinna with alternating lateral pinnules which appear to be attached by a single point to the rachis, arched dichotomising lateral veination is distinct, apex not preserved.|This fossil leaf fragment is made up of many leaflets known as pinnules. The veins in the leaf can be clearly seen. It was part of a larger leaf known as a frond. Seed Ferns were the first plants to have seeds for reproduction but became extinct in the Cretaceous period. They were an important plant in the Carboniferous coal forests and usually grew on raised banks alongside river channels.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Group|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Clarke, M.||UK, England, Tyne and Wear (NE England), Whitley Bay, St Mary's (Island)|||||||||1
6272|NEWHM : G140.40|Natural Sciences|Palaeobiology|Palaeobotany|2|fossil plant||Two cones.|||||Plantae|Plantae : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|Jarrow Colliery||||||||1
6279|NEWHM : G140.47|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Single branch with foliage.|||||Pteridophyta Lycopsida Lycopodiales Lycopodiaceae|Pteridophyta & Lycopsida & Lycopodiales & Lycopodiaceae : : : : Pteridophyta||||UK, England, Northumberland and Durham Coalfield|||||||||1
6282|NEWHM : G140.50|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. ?. Hutton|||||Pteridophyta Lycopodophyta Lycopodoiales|Pteridophyta & Lycopodophyta & Lycopodoiales : : : : Pteridophyta||Hutton, W. & 61a||UK, England, Tyne and Wear, Felling|||||||||1
6283|NEWHM : G140.51|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from Jarrow, Tyne and Wear (NE England)|||||Pteridophyta Arthrophyta Calamitales|Pteridophyta & Arthrophyta & Calamitales : : : : Pteridophyta||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|Jarrow Colliery||||||||1
6284|NEWHM : G140.52|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Cone with tapering base & well-impressed whorls of leaves.|||||Plantae|Plantae : : : :||Hutton, W.||UK, England, Tyne and Wear, Felling|Felling Colliery||||||||1
6294|NEWHM : G140.62|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by T. Atthey. Collected from Newsham, Northumberland|||||Plantae Incertae Sedis|Plantae & Incertae Sedis : : : :||Atthey, T.||UK, England, Northumberland (NE England), Newsham|||||||||1
6295|NEWHM : G142.41|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Horsetail|Specimen of a fossil Plant (Horsetail), Equisetites sp., collected from unspecified rocks of Triassic, Keuper age from Germany. Collected by W.K. Loftus.|Equisitites was a plant that looked similar to the modern horsetail. It was an upright plant, with a tall, thin stem. These plants often grew in freshwater lagoons. During the Triassic, when the climate was quite dry, Equisetites would probably have grown inland by well established rivers. It is very similar to the modern horsetail plant which is cursed as a weed by many gardeners.|Triassic & Keuper / 210 - 242 my|||Plantae Pteridophyta Sphenopsida|Plantae & Pteridophyta & Sphenopsida : : : :||Loftus, William K.||Europe, Germany|||||||||1
6472|NEWHM : G158.17|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton|||||Plantae Pterodophyta Pteridospermae|Plantae & Pterodophyta & Pteridospermae : : : :||Hutton, W.||UK, England, Yorkshire|||||||||1
6477|NEWHM : G158.22|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from Roseberry Topping, North Yorkshire|||||Plantae Pterodophyta Pteridospermae|Plantae & Pterodophyta & Pteridospermae : : : :||Hutton, W.||UK, England, North Yorkshire, Roseberry Topping|||||||||1
6505|NEWHM : G158.50|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Foliage of tree.|||||Lycophyta Lycopsida Lepidodendrales Lepidodendraceae Lycopodiaceae|Lycophyta & Lycopsida & Lepidodendrales & Lepidodendraceae & Lycopodiaceae : : : : Lycophyta||Hutton, W.||Tyne and Wear (?)|||||||||1
6514|NEWHM : G159.77|Natural Sciences|Palaeobiology|Palaeobotany|3|fossil plant|Club Moss|Specimen of a fossil plant (club moss), unidentified, collected from the Kiltorcan Beds, Old Red Sandstone of Devonian age from Kiltorcan Council Quarry, Kiltorcan, Co Kilkenny (Ireland). Collected by Susan Turner, September 1979.|Club mosses evolved nearly 400 million years ago during the Devonian period, shortly after plants started growing on land. Some of these plants grew to over 40 metres, and, although they looked like trees, they were only very large herbs. Clubmosses are still around today, but are much smaller than the giant clubmosses of the fossil record.|Devonian / 362 - 418 my||Kiltorcan Beds & Old Red Sandstone|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Turner, Susan|1979-09-|Europe, Ireland, Co Kilkenny (Ireland), Kiltorcan|Kiltorcan Council Quarry||||||||1
6566|NEWHM : G198.94|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Segment of rhizophore, pith groove.|||||Lycophyta Lycopsida Lepidodendrales Bothrodendraceae Lepidodendraceae |Lycophyta & Lycopsida & Lepidodendrales & Bothrodendraceae & Lepidodendraceae & Sigillariaceae : : : : Lycophyta||||unknown|||||||||1
6585|NEWHM : G199.13|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Section of rhizophore with rootlets.|||||Lycophyta Lycopsida Lepidodendrales Bothrodendraceae Lepidodendraceae |Lycophyta & Lycopsida & Lepidodendrales & Bothrodendraceae & Lepidodendraceae & Sigillariaceae : : : : Lycophyta||||UK, England, Northumberland, Lewis Burn|||35.1|31.8|3.8||||1
6640|NEWHM : G199.68|Natural Sciences|Palaeobiology|Palaeobotany|3|fossil plant||Three specimens, cast segments up to 110mm diameter, rootlet scars fairly circular and 4mm diameter, depressed in the region of the pith cavity, whose structure can be seen in two specimens.|||||Lycophyta Lycopsida Lepidodendrales Bothrodendraceae Lepidodendraceae |Lycophyta & Lycopsida & Lepidodendrales & Bothrodendraceae & Lepidodendraceae & Sigillariaceae : : : : Lycophyta||||unknown|||||||||1
137249|NEWHM : 2013.H10|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Lepidodendron.|||||Plantae|Plantae : : : :|||||||||||||1
140567|NEWHM : 2013.H6|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Trunk section.  Cut and polished prior to going on display.  Cordaites|||||||||||||||||||5
